date,rank,id,brand,name,currency,priceNum,price,originalPriceNum,originalPrice,badge,reviewCount,link
"2026-09-22","0","1124698946","Dr. Althea","345 Relief Cream","USD","21.6","US$ 21.60","27","US$ 27.00","#1","31136","https://www.yesstyle.com/en/dr-althea-345-relief-cream-renewed-50ml/info.html/pid.1124698946"
"2026-09-22","1","1121503383","SKIN1004","Madagascar Centella Hyalu-Cica Water-Fit Sun Serum Twin Pack","USD","18.79","US$ 18.79","25.5","US$ 25.50","#2","30627","https://www.yesstyle.com/en/skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-twin-pack/info.html/pid.1121503383"
"2026-09-22","2","1137908658","Beauty of Joseon","Relief Sun: Rice + Niacinamide","USD","14.4","US$ 14.40","18","US$ 18.00","#3","27938","https://www.yesstyle.com/en/beauty-of-joseon-relief-sun-rice-niacinamide-50ml/info.html/pid.1137908658"
"2026-09-22","3","1136792645","NINELESS","My Fit Sheet Mask 1 sheet - 7 Types","USD","0.98","US$ 0.98","3.8","US$ 3.80","#4","1036","https://www.yesstyle.com/en/nineless-my-fit-sheet-mask-1-sheet-7-types-no-1-azelaic-acid/info.html/pid.1136792645"
"2026-09-22","4","1130946339","celimax","The Vita-A Retinal Shot Tightening Booster","USD","21.6","US$ 21.60","24","US$ 24.00","#5","17722","https://www.yesstyle.com/en/celimax-the-vita-a-retinal-shot-tightening-booster-15ml/info.html/pid.1130946339"
"2026-09-22","5","1129733663","Purito SEOUL","Mighty Bamboo Panthenol Cream","USD","16.1","US$ 16.10","23","US$ 23.00","#6","21141","https://www.yesstyle.com/en/purito-seoul-mighty-bamboo-panthenol-cream-100ml/info.html/pid.1129733663"
"2026-09-22","6","1130222654","Beauty of Joseon","Relief Sun Aqua-fresh","USD","14.4","US$ 14.40","18","US$ 18.00","#7","9199","https://www.yesstyle.com/en/beauty-of-joseon-relief-sun-aqua-fresh-50ml/info.html/pid.1130222654"
"2026-09-22","7","1132449411","Anua","Azelaic Acid 10 Hyaluron Redness Soothing Serum","USD","22","US$ 22.00","0","","#8","11672","https://www.yesstyle.com/en/anua-azelaic-acid-10-hyaluron-redness-soothing-serum-30ml/info.html/pid.1132449411"
"2026-09-22","8","1124536886","APLB","Glutathione Niacinamide Sheet Mask","USD","0.98","US$ 0.98","4.2","US$ 4.20","#9","12574","https://www.yesstyle.com/en/aplb-glutathione-niacinamide-sheet-mask-25ml/info.html/pid.1124536886"
"2026-09-22","9","1113888108","SKIN1004","Madagascar Centella Hyalu-Cica Water-Fit Sun Serum","USD","10","US$ 10.00","15.2","US$ 15.20","#10","35110","https://www.yesstyle.com/en/skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-50ml/info.html/pid.1113888108"
"2026-09-22","10","1105145092","Purito SEOUL","Oat-In Calming Gel Cream","USD","13.7","US$ 13.70","19.5","US$ 19.50","#11","12482","https://www.yesstyle.com/en/purito-seoul-oat-in-calming-gel-cream-100ml/info.html/pid.1105145092"
"2026-09-22","11","1122974582","ROUND LAB","Birch Juice Moisturizing Sunscreen","USD","19.6","US$ 19.60","28","US$ 28.00","#12","11564","https://www.yesstyle.com/en/round-lab-birch-juice-moisturizing-sunscreen-50ml/info.html/pid.1122974582"
"2026-09-22","12","1135801052","Dr. Althea","345 Relief Cream Mist","USD","15.92","US$ 15.92","19.9","US$ 19.90","#13","5691","https://www.yesstyle.com/en/dr-althea-345-relief-cream-mist-100ml/info.html/pid.1135801052"
"2026-09-22","13","1132942898","Anua","Niacinamide 10 TXA 4 Serum","USD","22","US$ 22.00","0","","#14","16083","https://www.yesstyle.com/en/anua-niacinamide-10-txa-4-serum-2024-version-30ml/info.html/pid.1132942898"
"2026-09-22","14","1136616200","Arencia","Vitamin C Booster Shot","USD","21.6","US$ 21.60","24","US$ 24.00","#15","7099","https://www.yesstyle.com/en/arencia-vitamin-c-booster-shot-30ml/info.html/pid.1136616200"
"2026-09-22","15","1133472805","APLB","Collagen EGF Peptide Sheet Mask","USD","0.98","US$ 0.98","4.2","US$ 4.20","#16","4829","https://www.yesstyle.com/en/aplb-collagen-egf-peptide-sheet-mask-25ml/info.html/pid.1133472805"
"2026-09-22","16","1052684647","COSRX","Acne Pimple Master Patch","USD","4.8","US$ 4.80","6","US$ 6.00","#17","43645","https://www.yesstyle.com/en/cosrx-acne-pimple-master-patch-24-patches/info.html/pid.1052684647"
"2026-09-22","17","1116073913","SKIN1004","Spot Cover Patch","USD","1.99","US$ 1.99","4.6","US$ 4.60","#18","3086","https://www.yesstyle.com/en/skin1004-spot-cover-patch-22-patches/info.html/pid.1116073913"
"2026-09-22","18","1077182361","SKIN1004","Madagascar Centella Light Cleansing Oil","USD","13","US$ 13.00","20.2","US$ 20.20","#19","24098","https://www.yesstyle.com/en/skin1004-madagascar-centella-light-cleansing-oil-200ml/info.html/pid.1077182361"
"2026-09-22","19","1074113181","ROUND LAB","1025 Dokdo Cleanser","USD","12","US$ 12.00","15.7","US$ 15.70","#20","12835","https://www.yesstyle.com/en/round-lab-1025-dokdo-cleanser-150ml/info.html/pid.1074113181"
"2026-09-22","20","1129356823","SKIN1004","Madagascar Centella Hyalu-Cica Water-Fit Sun Serum Jumbo","USD","17.63","US$ 17.63","23.6","US$ 23.60","#21","9129","https://www.yesstyle.com/en/skin1004-madagascar-centella-hyalu-cica-water-fit-sun-serum-jumbo/info.html/pid.1129356823"
"2026-09-22","21","1118873672","Beauty of Joseon","Relief Sun Mini","USD","3.42","US$ 3.42","3.8","US$ 3.80","#22","5936","https://www.yesstyle.com/en/beauty-of-joseon-relief-sun-mini-10ml/info.html/pid.1118873672"
"2026-09-22","22","1077182367","SKIN1004","Madagascar Centella Ampoule Foam","USD","10","US$ 10.00","15.9","US$ 15.90","#23","14250","https://www.yesstyle.com/en/skin1004-madagascar-centella-ampoule-foam-125ml/info.html/pid.1077182367"
"2026-09-22","23","1126837080","Shiseido","Fino Premium Touch Hair Mask","USD","9.96","US$ 9.96","16.6","US$ 16.60","#24","16975","https://www.yesstyle.com/en/shiseido-fino-premium-touch-hair-mask/info.html/pid.1126837080"
"2026-09-22","24","1067114916","SKIN1004","Madagascar Centella Asiatica 100 Ampoule","USD","15","US$ 15.00","23.4","US$ 23.40","#25","20109","https://www.yesstyle.com/en/skin1004-madagascar-centella-asiatica-100-ampoule-100ml/info.html/pid.1067114916"
"2026-09-22","25","1120355496","Mary&May","Tranexamic Acid + Glutathione Eye Cream Mini","USD","2.6","US$ 2.60","4.1","US$ 4.10","#26","10693","https://www.yesstyle.com/en/mary-may-tranexamic-acid-glutathione-eye-cream-mini-12g/info.html/pid.1120355496"
"2026-09-22","26","1123474314","SKIN1004","Madagascar Centella Poremizing Quick Clay Stick Mask","USD","10.84","US$ 10.84","22","US$ 22.00","#27","21254","https://www.yesstyle.com/en/skin1004-madagascar-centella-poremizing-quick-clay-stick-mask-27g/info.html/pid.1123474314"
"2026-09-22","27","1134328488","Anua","PDRN Hyaluronic Acid 100 Moisturizing Cream","USD","19.2","US$ 19.20","24","US$ 24.00","#28","3549","https://www.yesstyle.com/en/anua-pdrn-hyaluronic-acid-100-moisturizing-cream-60ml/info.html/pid.1134328488"
"2026-09-22","28","1135111653","medicube","Zero Pore Pad 2.0","USD","21.9","US$ 21.90","31","US$ 31.00","#29","6647","https://www.yesstyle.com/en/medicube-zero-pore-pad-2-0-70-pads/info.html/pid.1135111653"
"2026-09-22","29","1133472802","APLB","Retinol Vitamin C Vitamin E Sheet Mask","USD","0.98","US$ 0.98","4.2","US$ 4.20","#30","3554","https://www.yesstyle.com/en/aplb-retinol-vitamin-c-vitamin-e-sheet-mask-25ml/info.html/pid.1133472802"
"2026-09-22","30","1129356822","SKIN1004","Madagascar Centella Double Cleansing Duo Set","USD","21","US$ 21.00","32.8","US$ 32.80","#31","14858","https://www.yesstyle.com/en/skin1004-madagascar-centella-double-cleansing-duo-set-2-pcs/info.html/pid.1129356822"
"2026-09-22","31","1114255822","Beauty of Joseon","Revive Eye Serum","USD","13.6","US$ 13.60","17","US$ 17.00","#32","16389","https://www.yesstyle.com/en/beauty-of-joseon-revive-eye-serum-30ml/info.html/pid.1114255822"
"2026-09-22","32","1137301407","SKIN1004","Lab in Nature Madagascar Centella Azelaic Acid 10 Ampoule","USD","13.99","US$ 13.99","24.12","US$ 24.12","#33","1033","https://www.yesstyle.com/en/skin1004-lab-in-nature-madagascar-centella-azelaic-acid-10-ampoule/info.html/pid.1137301407"
